1	2
1	4513
1	10402
1	2402
1	13473
1	1028
1	1410
1	2114
1	15
1	8753
1	1031
1	4197
1	3266
1	9233
1	165
1	5249
1	3595
1	1
1	4101
1	4770
1	50
1	4105
1	8277
1	10401
1	897
1	2897
1	10515
1	8339
1	2185
1	41
1	7713
1	6657
1	12658
1	587
1	305
1	8322
1	1349
1	1089
1	13315
1	2127
1	65
1	515
1	2161
1	1
1	12813
1	8205
1	8201
1	12806
1	70
1	6425
1	22
1	3588
1	8257
1	1
1	12417
1	51
1	642
1	8602
1	6282
1	1445
1	2073
1	3077
1	2063
1	5665
1	5649
1	5893
1	1553
1	15110
1	6145
1	1121
1	13
1	1161
1	73
1	36
1	5153
1	8409
1	9361
1	65
1	2209
1	771
1	6276
1	13
1	4738
1	1556
1	3369
1	8369
1	8577
1	14038
1	4491
1	11042
1	257
1	2002
1	2785
1	387
1	2088
1	3
1	786
1	8229
1	8219
1	65
1	12433
1	801
1	5955
1	43
1	8457
1	8257
1	2123
1	5235
1	1
1	2729
1	33
1	426
1	8209
1	841
1	1
1	657
1	426
1	516
1	2707
1	2843
1	10
1	8587
1	4225
1	10978
1	2081
1	1572
1	4833
1	4261
1	13321
1	4417
1	1350
1	12930
1	69
1	4533
1	4113
1	3281
1	6667
1	4115
1	1185
1	518
1	531
1	5186
1	3129
1	5893
1	557
1	329
1	12693
1	5537
1	2089
1	6153
1	2178
1	1981
1	162
1	10408
1	6555
1	679
1	3114
1	4097
1	1549
1	641
1	12757
1	8273
1	66
1	8602
1	4113
1	385
1	13393
1	8772
1	7169
1	4121
1	2307
1	3
1	8201
1	2481
1	149
1	4391
1	4098
1	4113
1	5250
1	8465
1	2049
1	76
1	8201
1	2369
1	4209
1	7700
1	4103
1	4482
1	2049
1	401
1	2561
1	386
1	8473
1	771
1	35
1	25
1	6689
1	2180
1	545
1	4481
1	145
1	11306
1	12131
1	4482
1	4099
1	8210
1	193
1	2
1	2435
1	67
1	1030
1	2853
1	2433
1	178
1	917
1	8217
1	9601
1	3435
1	321
1	12450
1	529
1	585
1	3365
1	3777
1	1029
1	10897
1	1540
1	12305
1	19
1	3073
1	2
1	561
1	21
1	3137
1	12490
1	18
1	6473
1	3186
1	10020
1	9025
1	275
1	33
1	8489
1	4182
1	6443
1	257
1	577
1	6153
1	705
1	10785
1	3090
1	1537
1	4117
1	8578
1	7709
1	1123
1	189
1	257
1	4286
1	4376
1	1675
1	2561
1	1356
1	8225
1	12330
1	12329
1	2377
1	74
1	289
1	13697
1	589
1	1029
1	2101
1	8209
1	95
1	1557
1	673
1	12290
1	7
1	2706
1	7767
1	139
1	2177
1	4238
1	708
1	4241
1	2114
1	533
1	1673
1	129
1	8705
1	289
1	10376
1	3730
1	10257
1	4425
1	8450
1	8323
1	1671
1	17
1	561
1	133
1	30
1	8770
1	1
1	1217
1	257
1	5
1	4487
1	4489
1	69
1	9735
1	769
1	2311
1	4378
1	2051
1	7209
1	9
1	1473
1	1325
1	297
1	6721
1	12402
1	37
1	3153
1	5
1	9121
1	565
1	9347
1	10385
1	2259
1	8257
1	6595
1	8708
1	4613
1	49
1	1528
1	73
1	129
1	385
1	3234
1	8193
1	8307
1	4237
1	2707
1	12569
1	4610
1	2117
1	13541
1	1
1	8449
1	1605
1	2562
1	23
1	99
1	13
1	7
1	12931
1	1073
1	3620
1	4357
1	675
1	81
1	777
1	3079
1	4247
1	869
1	3339
1	2883
1	673
1	2307
1	2625
1	2193
1	5779
1	17
1	289
1	2598
1	6153
1	9753
1	35
1	2049
1	9097
1	8717
1	546
1	8355
1	4225
1	1068
1	8257
1	33
1	12289
1	4225
1	10241
1	1273
1	2
1	14575
1	257
1	2596
1	4166
1	641
1	615
1	13861
1	2219
1	3209
1	2562
1	8577
1	4361
1	161
1	1290
1	4994
1	5
1	67
1	373
1	2
1	2053
1	2827
1	2113
1	1825
1	10633
1	4398
1	13393
1	1329
1	129
1	529
1	5
1	1
1	33
1	4770
1	2110
1	2120
1	4
1	8865
1	153
1	5249
1	9027
1	316
1	137
1	8449
1	15425
1	2321
1	8229
1	298
1	33
1	12569
1	407
1	10513
1	389
1	2305
1	5132
1	5265
1	3
1	4161
1	4231
1	4165
1	4609
1	4676
1	1847
1	289
1	4101
1	1283
1	10244
1	266
1	12817
1	149
1	129
1	8197
1	2133
1	4290
1	310
1	2754
1	1451
1	1161
1	1378
1	2147
1	11137
1	193
1	3
1	8225
1	81
1	3081
1	9349
1	8325
1	1033
1	8777
1	149
1	2114
1	369
1	577
1	2177
1	273
1	7
1	6186
1	12302
1	513
1	4242
1	6626
1	723
1	4481
1	9349
1	6210
1	1
1	4401
1	4362
1	4185
1	2761
1	3202
1	9332
1	2562
1	15881
1	261
1	6437
1	5145
1	5761
1	321
1	2177
1	433
1	789
1	399
1	4865
1	2868
1	3077
1	8202
1	12305
1	66
1	11785
1	5185
1	8770
1	1025
1	340
1	8355
1	8201
1	1091
1	8281
1	9239
1	1043
1	10573
1	4
1	4099
1	529
1	2324
1	1153
1	4353
1	4354
1	1281
1	2182
1	3073
1	1409
1	8213
1	11523
1	4865
1	3073
1	323
1	10277
1	267
1	10249
1	2178
1	2591
1	513
1	5531
1	1056
1	1
1	4107
1	259
1	545
1	2561
1	129
1	14337
1	4164
1	6722
1	2764
1	3137
1	1034
1	12621
1	257
1	8617
1	4355
1	14497
1	4097
1	449
1	6817
1	8400
1	8213
1	11109
1	4257
1	5425
1	2
1	129
1	2074
1	4103
1	2053
1	780
1	1
1	834
1	1170
1	899
1	8195
1	13826
1	2055
1	2641
1	15434
1	10
1	9185
1	529
1	3086
1	6917
1	2179
1	130
1	4113
1	775
1	69
1	2049
1	2566
1	2189
1	4901
1	10755
1	2161
1	12609
1	13475
1	905
1	5169
1	1554
1	8233
1	8553
1	1114
1	7563
1	513
1	8775
1	8197
1	10498
1	12347
1	73
1	12380
1	8329
1	2189
1	5241
1	8257
1	1041
1	5249
1	717
1	2049
1	3141
1	5265
1	8764
1	8326
1	2129
1	2049
1	4289
1	21
1	12306
1	549
1	2
1	3074
1	9
1	8859
1	513
1	5
1	4299
1	8353
1	2565
1	12801
1	2053
1	2435
1	4230
1	23
1	9228
1	645
1	6209
1	8473
1	34
1	12289
1	38
1	8714
1	1058
1	8737
1	4133
1	2
1	13986
1	1025
1	2566
1	2065
1	548
1	35
1	5705
1	523
1	8257
1	17
1	2050
1	6226
1	3585
1	8194
1	513
1	1045
1	4121
1	305
1	8369
1	8341
1	12354
1	2065
1	13
1	146
1	13313
1	659
1	1
1	1313
1	296
1	193
1	8201
1	8345
1	11272
1	9
1	3491
1	2433
1	65
1	906
1	4241
1	9730
1	2438
1	8338
1	8582
1	9129
1	8309
1	17
1	8961
1	65
1	1841
1	289
1	2049
1	259
1	8265
1	2866
1	12548
1	10314
1	19
1	12317
1	261
1	9
1	129
1	5
1	131
1	9281
1	8239
1	10547
1	585
1	4178
1	833
1	2305
1	41
1	7204
1	6665
1	12393
1	1038
1	3849
1	257
1	3077
1	10497
1	4
1	2354
1	871
1	33
1	6661
1	4377
1	8194
1	4163
1	99
1	1099
1	35
1	3365
1	1
1	4181
1	321
1	12293
1	1545
1	2074
1	4137
1	4114
1	8737
1	11266
1	9218
1	9601
1	12294
1	6158
1	2214
1	1
1	4129
1	5414
1	4101
1	8841
1	12549
1	4146
1	129
1	9233
1	922
1	2308
1	5137
1	184
1	8194
1	12805
1	8193
1	1154
1	25
1	517
1	4113
1	4285
1	5138
1	4365
1	163
1	515
1	4185
1	6145
1	37
1	5157
1	8203
1	8385
1	1585
1	2689
1	4101
1	161
1	66
1	3874
1	2
1	4641
1	1042
1	9
1	4737
1	897
1	13385
1	37
1	322
1	355
1	8326
1	667
1	5675
1	8194
1	673
1	1
1	12549
1	12550
1	1319
1	1027
1	7649
1	8711
1	6785
1	57
1	41
1	8257
1	585
1	10374
1	1547
1	5172
1	10312
1	67
1	2153
1	8833
1	2323
1	2113
1	5533
1	8219
1	3
1	1217
1	1289
1	6737
1	2321
1	3113
1	129
1	4225
1	9985
1	97
1	11986
1	193
1	2820
1	145
1	19
1	1553
1	2625
1	2721
1	539
1	4385
1	8721
1	4101
1	531
1	4225
1	2054
1	5132
1	769
1	8881
1	2257
1	4388
1	10406
1	385
1	83
1	8193
1	515
1	8454
1	556
1	14538
1	4099
1	162
1	8233
1	545
1	513
1	8839
1	1321
1	33
1	13
1	18
1	1605
1	1282
1	2197
1	10031
1	9635
1	649
1	2565
1	12433
1	131
1	8321
1	6214
1	169
1	1
1	5388
1	11409
1	2181
1	161
1	196
1	3270
1	2194
1	10626
1	8453
1	9857
1	2187
1	1817
1	2081
1	529
1	6370
1	4590
1	15515
1	2833
1	10258
1	321
1	517
1	2085
1	786
1	728
1	4232
1	8199
1	10539
1	1
1	1585
1	2707
1	281
1	551
1	6
1	2571
1	10371
1	8721
1	643
1	6737
1	18
1	12301
1	13393
1	3361
1	73
1	1289
1	1281
1	7249
1	4354
1	1153
1	7429
1	8213
1	203
1	8210
1	4306
1	6162
1	13985
1	290
1	13
1	12331
1	6691
1	7234
1	12433
1	4362
1	21
1	8330
1	301
1	131
1	3073
1	2374
1	83
1	193
1	8221
1	141
1	6181
1	155
1	2561
1	1030
1	3073
1	423
1	14347
1	10870
1	3073
1	33
1	165
1	8322
1	9217
1	3399
1	1081
1	13515
1	2051
1	8209
1	8226
1	1619
1	3
1	515
1	6145
1	1137
1	7393
1	8559
1	3171
1	10372
1	1137
1	521
1	4386
1	5249
1	1537
1	4273
1	1666
1	259
1	769
1	1284
1	9293
1	4173
1	1153
1	8193
1	10393
1	1249
1	9738
1	3236
1	145
1	583
1	1537
1	522
1	1041
1	2
1	33
1	1026
1	2070
1	9225
1	1153
1	137
1	4353
1	1025
1	5194
1	9241
1	281
1	1539
1	4161
1	2117
1	309
1	2306
1	10781
1	1570
1	1089
1	267
1	3077
1	265
1	2
1	3629
1	4097
1	401
1	2085
1	75
1	57
1	3
1	388
1	8453
1	6757
1	4205
1	7339
1	5890
1	2178
1	403
1	1601
1	9218
1	165
1	2177
1	2708
1	1797
1	603
1	21
1	1673
1	4481
1	8242
1	8341
1	517
1	5219
1	327
1	9
1	37
1	1282
1	515
1	33
1	2318
1	10786
1	711
1	158
1	53
1	1
1	8929
1	94
1	90
1	1349
1	2889
1	10529
1	2593
1	12299
1	8754
1	1073
1	12289
1	1345
1	8206
1	129
1	3
1	4497
1	25
1	1217
1	770
1	12657
1	4098
1	5
1	657
1	11
1	2050
1	1073
1	9235
1	8225
1	705
1	8196
1	6273
1	10244
1	4117
1	1032
1	12665
1	3337
1	4145
1	33
1	6
1	9361
1	1167
1	8315
1	83
1	11793
1	136
1	65
1	419
1	8723
1	12577
1	2081
1	395
1	513
1	10369
1	3
1	4873
1	603
1	10982
1	17
1	133
1	2241
1	2177
1	553
1	775
1	10293
1	2121
1	41
1	129
1	296
1	2117
1	4099
1	5378
1	10761
1	26
1	101
1	145
1	8710
1	267
1	9
1	8970
1	405
1	57
1	1444
1	9218
1	4361
1	1
1	9697
1	4105
1	6193
1	2241
1	8705
1	13025
1	6149
1	4291
1	9542
1	4100
1	8835
1	1058
1	1347
1	12321
1	8242
1	1
1	81
1	9473
1	5228
1	515
1	8193
1	2113
1	13354
1	5669
1	5773
1	1025
1	10
1	2585
1	7985
1	63
1	2093
1	275
1	6217
1	4130
1	1155
1	42
1	1361
1	15
1	45
1	9
1	2898
1	6502
1	1029
1	5377
1	5051
1	2950
1	8196
1	230
1	2057
1	641
1	4161
1	7409
1	4
1	2305
1	4498
1	4109
1	5644
1	2411
1	4229
1	10525
1	8465
1	12545
1	2050
1	513
1	1157
1	5205
1	9257
1	8902
1	1175
1	97
1	8213
1	649
1	1116
1	3779
1	1
1	1671
1	9217
1	2930
1	8462
1	1095
1	9541
1	585
1	133
1	2596
1	5
1	1042
1	12482
1	3107
1	8193
1	678
1	12321
1	8465
1	262
1	7297
1	4109
1	1043
1	2049
1	11265
1	6145
1	7425
1	10432
1	193
1	8209
1	4737
1	2449
1	11777
1	1090
1	2
1	3297
1	309
