13	1041
705	2103
8213	12835
4482	81
8193	1281
1	1
4759	200
130	8857
261	81
713	8197
651	257
4098	132
546	8197
196	2825
29	646
8293	15
4115	194
4162	4398
9	541
4287	7234
4353	4325
9347	6148
4881	257
143	514
98	7329
5121	1120
1283	266
1331	11489
4165	11393
10	5750
1071	10275
13837	8481
49	2985
1162	6
1801	65
1041	1669
2185	1028
15522	5441
4163	194
9218	322
2819	8195
12833	3141
5345	531
513	1153
6565	2201
33	8721
1674	6501
10779	15713
19	7953
8261	145
3265	12417
129	5123
11557	8225
8737	9218
2817	11
9865	10565
2057	18
4277	2081
109	385
129	8197
8645	3633
2129	4178
9388	8705
146	529
281	7185
297	1313
8261	12329
10693	641
5	6157
1606	115
1	4225
1345	4163
1666	2173
6321	2198
8849	8211
3685	4163
12340	409
2	37
8288	8774
1	4291
196	221
113	1025
133	389
10	2315
164	290
3	4098
12305	1157
7427	63
12441	4201
582	2305
4490	3074
353	2050
2097	8449
208	1030
225	1105
7378	1041
8193	9220
775	321
4165	161
161	8206
6182	34
1	1605
15171	5186
4134	8323
8785	4289
3331	8194
2225	4353
6403	2577
8350	4210
8722	8340
137	4691
1	8229
2577	1769
292	194
66	131
10257	583
1285	5129
1057	4353
5137	402
162	8761
8197	4097
1034	9539
5	146
12309	2245
2305	4481
354	8225
201	1562
1198	4105
21	7169
4796	1089
1142	8215
577	8193
1545	10561
1444	69
8201	2345
35	5417
4140	785
38	4233
8775	49
8261	13353
545	10242
13585	308
9441	6241
8194	523
561	5
197	641
9157	4097
514	129
1030	789
2307	2307
250	323
10951	9254
769	8290
1045	9255
2341	8481
2	1
1170	8273
2050	4193
5331	73
8193	5185
4161	2
33	2185
2049	1026
9	194
8329	1121
3330	5121
3074	13
6145	8394
60	11
1667	6621
10531	4354
7403	8197
3331	6657
6417	12549
6437	4107
1032	2279
1105	8321
22	14346
4875	8409
257	4097
8326	8290
1565	581
546	613
9	5174
2628	43
8460	569
1027	6281
291	8260
4229	9794
644	571
9313	2565
9229	4353
10753	11273
4101	9477
3589	6401
244	4677
2823	9505
135	4100
643	12553
445	11265
8523	257
137	129
67	4865
272	37
5123	74
1665	131
4298	17
25	4145
3217	4186
289	10369
4957	8229
8837	4100
257	258
8243	642
321	8673
4413	65
10	2057
12307	1058
11	33
100	4389
1154	4621
3203	8537
3627	2101
1355	2689
5417	65
2130	8193
201	1558
21	2182
1573	2179
13	9345
2437	769
2	2113
12306	12874
4101	8713
5409	6
9	7969
1182	8241
4099	11994
3082	8753
9218	5253
1332	66
321	5653
577	2049
161	12306
5347	1061
10249	275
1	8769
6145	2342
12962	8465
1041	5291
3614	8395
513	323
2065	4357
8482	2097
10305	323
1029	241
53	6433
1217	12297
2	17
2113	5
814	67
5512	69
4229	5201
4113	4729
1669	8993
561	265
3589	8225
257	4463
74	81
10241	8322
353	3092
529	8274
34	133
259	3534
1585	7
6972	8385
8516	2058
33	10241
84	2249
193	1085
6157	4995
4197	258
1041	1
8717	3107
2072	14082
33	9241
14371	2586
2225	2130
7657	9270
9093	62
8330	6145
13	4169
1034	515
8198	6157
11041	9293
2381	9217
413	1
6161	2182
12689	257
4364	17
2115	5
12289	2513
545	7
4161	225
10883	8193
10546	517
133	1058
6146	33
69	1547
289	616
13	261
8705	3073
129	8201
2213	3777
17	75
259	17
1289	1722
2051	4689
4101	1745
12290	1097
2053	9777
4150	2609
6786	9541
1667	541
2753	2370
8195	12325
8537	7190
555	8425
3	881
1569	12517
4930	3905
2993	1091
8213	6179
513	4138
61	2
9483	49
13953	433
1037	9137
6661	34
8289	1043
4333	3473
2052	8451
4173	2113
10370	1537
13897	1288
12577	17
3729	619
57	4705
6411	4609
8753	259
711	164
2638	4097
12305	1057
11265	8321
2449	1
1025	4107
323	497
13	9643
18	2178
3149	547
168	6683
258	4733
15541	4146
17	131
97	2437
11937	8321
97	257
12382	2051
4628	232
98	201
7313	8194
1043	4117
296	2356
4417	4099
69	10114
1545	4419
265	14861
7947	7305
2051	1
1026	74
4098	3091
161	17
4228	9217
657	5401
2049	4098
233	12353
385	9075
94	2
10	131
4609	257
5265	10311
11	97
515	1
4166	12813
10689	1178
11250	11427
10761	5061
9125	2564
4226	4554
12681	353
7	171
513	5395
12374	3145
779	8373
12289	4102
13	4129
337	9289
9	2182
517	257
1673	393
7681	10689
147	4897
273	9
10802	7654
1579	7302
4113	9060
2307	546
8217	9810
4353	2049
8225	6082
30	53
6410	2
4673	15027
301	2051
6281	267
8719	3073
8195	294
2090	17
322	14157
513	67
2053	19
1029	1667
4161	12897
658	321
4289	7041
5122	4097
1218	8321
9253	129
83	3130
9739	519
297	2433
1345	4
1219	1317
12998	4233
13315	8545
1033	8737
1049	4166
8273	513
11777	74
8289	1
4098	2151
4104	6554
6145	961
4138	148
4227	2571
87	14354
2561	2881
6289	2
4865	19
4630	5128
516	6529
8737	1409
2050	4227
5141	9289
10781	547
12385	131
9	1031
642	10
7393	2
6275	1165
8738	713
8784	2817
867	115
3609	9284
289	15634
633	9
34	8453
4101	2173
3077	4677
6727	9217
14339	9
8733	332
2125	38
1102	12289
4162	4385
14242	8193
4	8194
1	754
15517	4865
5427	3141
12353	1138
657	5171
321	2209
34	1546
17	69
257	2122
33	9538
23	1034
9221	42
1345	4865
129	99
2435	14869
1171	4396
2067	422
5185	3165
4121	4786
517	8231
12	8
3713	8530
8193	2885
4099	513
9	519
8197	3201
3217	577
133	4755
8193	2593
99	129
9345	5185
8211	6229
1031	145
1409	129
13350	11787
645	2190
2097	8209
1025	11394
5649	145
721	4685
8193	778
13	49
521	23
8521	35
2274	5385
41	10497
8421	66
3379	265
521	35
2179	2213
37	12809
3073	13832
2307	8289
3637	4689
1673	2305
2177	8971
3335	6159
1	4625
4137	13
2341	3748
5445	515
6295	417
10243	374
1	4405
2435	4139
273	17
1	6222
14369	9
2390	532
13617	2562
9473	1059
2305	8715
2721	5641
8324	6
13321	3275
1153	2053
3959	1697
2058	10643
8465	12289
7566	1809
8497	11010
641	1537
8705	2063
2081	5123
8375	6725
2077	3
579	9412
1569	8499
2049	2113
3298	5761
10257	481
2194	6225
1281	1051
4417	8724
3211	133
8321	295
1026	8457
18	8211
1043	4929
12579	1797
8322	948
83	13
8857	5635
9377	10253
2683	418
13515	3105
388	8199
517	1091
8273	277
1306	1
67	257
58	1793
13313	8353
775	545
385	6705
3697	75
5	4505
8217	561
1574	5185
4099	37
10017	2069
65	8321
9	69
45	3073
4097	1281
899	5435
307	8217
258	69
599	8229
3155	2073
3	513
8321	35
8237	2689
142	41
162	1697
2213	13313
12803	2057
1	137
242	2053
2113	1156
13381	514
665	514
2305	1057
3	641
3457	1
12859	8262
1284	392
3433	8711
449	9257
2838	4486
10247	1350
129	6166
1283	1033
2	2119
294	8561
4386	4097
1729	53
4243	2
10785	3273
3	2050
11	2842
89	3106
4177	9230
4207	4430
2081	811
2121	7253
10278	401
8193	65
201	1385
6669	1106
4100	545
2564	5122
259	4609
2602	15361
12	125
8195	587
4225	12365
357	169
1482	161
6419	69
8233	33
2709	4225
1097	1026
1433	12305
2729	7777
6406	8369
19	1
1193	1
8210	8513
5687	12289
9858	3842
9361	2595
237	153
8193	2317
2	1546
12560	531
517	1409
49	328
5714	274
4	1562
8257	4929
4371	8261
522	12675
8819	9250
7185	5166
8982	17
8721	1057
9385	5665
5153	8289
6531	210
19	1387
1283	12353
13125	10762
8405	9283
4611	4098
513	281
6429	8385
33	692
129	7363
131	97
10757	4169
4273	2569
2	2081
7717	157
65	8209
609	146
5701	8457
1	4098
2	2089
283	2081
12293	137
1426	4899
706	49
277	1569
49	9281
12353	1170
9737	10259
9445	1707
5643	4101
3	6657
9409	513
643	3905
129	8202
9515	1043
8201	8195
4642	3
8193	1801
8231	14338
6473	12945
38	97
3585	4107
258	6663
2051	25
8209	4769
805	4417
13057	3202
1089	4099
2469	3075
3970	1063
5395	133
3105	8321
1282	2563
12397	1601
8469	6275
8501	7169
6665	451
4126	929
6201	3074
9249	6153
1	1203
12391	706
1549	12440
8193	569
8713	3354
3589	2466
4141	6401
395	177
8770	6708
282	417
385	4250
22	1165
4658	9281
13316	130
2185	266
7169	845
33	1574
2049	8617
8961	72
4161	8227
449	2581
3606	1041
2177	269
9226	515
3657	10546
11017	4097
145	9731
5122	2561
8323	289
2563	9589
195	10953
4517	5635
2093	6171
391	12833
2145	12310
2245	165
172	13058
388	1049
1187	4513
2049	2594
4646	4517
2061	35
11	10241
4099	737
37	807
6150	917
10244	4119
546	1417
4	641
19	12837
262	1
601	7425
4305	258
961	4110
4321	257
851	10665
1281	769
4106	1029
557	2625
5	77
4113	10319
8771	7527
215	17
547	106
8322	6531
6205	10053
593	7545
5149	10947
89	5161
9225	2050
5029	4127
265	1154
4105	12910
70	1153
259	5159
329	1798
33	299
6165	163
289	195
12805	6305
10	8193
7049	12295
129	3730
5123	2243
17	8209
1	19
531	5697
66	6913
2325	4110
1620	1093
4097	14341
6606	9763
653	129
261	1
2100	8193
275	6865
3079	1585
450	1045
8469	259
6219	10550
1846	2561
2435	3645
9745	514
19	3169
4386	6657
163	129
6795	534
2066	2696
2762	197
1473	2171
5211	8205
1	2341
8209	339
658	1
385	10825
4097	5667
9873	257
8394	3204
4430	1025
1604	4353
2179	817
1537	4099
1	1285
4566	2237
129	1283
289	264
133	1
1169	1153
