77	49
2714	4
10	9442
2307	4486
8201	2
2599	2059
8323	12874
770	417
1	14435
1889	10
8523	10385
15431	514
277	2481
4645	10497
8961	1
258	2057
1057	10305
1	4969
8793	14437
4329	12289
65	2825
37	4097
7701	53
2069	17
2081	2309
10309	81
6245	1
8977	12673
12289	4417
2673	913
8261	1601
11283	4098
9929	4101
1113	10628
1281	10754
2437	9257
14349	2066
6257	83
324	57
4386	13569
2054	713
2577	4149
4169	4641
3793	6675
6243	17
2050	2345
3974	355
10753	2146
17	13668
1925	4129
7202	2653
513	6273
210	41
64	9473
10243	197
386	1922
131	1027
8329	9281
8739	265
1025	4165
306	41
2977	4103
139	534
2673	421
193	2068
150	1089
529	12593
233	3841
1098	1281
4098	2569
513	1166
135	4641
9729	4121
360	1217
2049	10497
913	789
4228	10289
4162	10849
8705	4161
4202	4233
129	8490
3073	9683
8197	9227
8	9
2098	8455
274	10531
4122	7
4165	4133
2579	8217
14	609
1	4105
11329	641
2101	2049
2049	545
721	5031
17	1173
1027	1542
57	1
161	8385
4355	1129
1089	289
35	8321
1049	43
10821	297
3489	1861
9570	42
12817	10242
69	1057
2305	5281
321	14913
4199	274
3585	2179
10261	533
1174	259
86	8325
8457	8421
10753	9347
1154	37
129	487
143	1041
1096	14473
14345	8257
36	3076
585	2469
3	36
73	2177
8769	12316
401	8204
9218	10835
263	2566
18	1
2149	13326
4609	7204
4	33
1317	69
9285	8194
12322	2562
8321	1058
2213	4629
321	9251
1149	4102
67	8367
9658	2123
1043	10
851	4618
353	2049
1031	15
20	296
259	3
3465	8196
14413	9220
5	9506
11429	3154
577	5379
261	341
11457	8200
1298	2067
2727	129
8769	39
6	10497
1649	3249
21	1042
1559	12323
2690	3083
1	129
1761	8193
6417	82
2066	8297
1033	289
6275	1089
10409	257
2819	705
565	5138
9474	10465
9219	2195
1025	12994
1025	2451
9865	9
1313	35
1167	2049
23	8199
1	3201
8241	9
1	4353
65	2078
6179	273
13110	1027
193	495
4163	8209
5378	1285
8194	13459
1061	2340
537	2097
3329	2185
9347	2082
775	8706
73	2077
2305	25
8193	12385
1077	8321
8737	6665
6933	4535
8451	257
177	7169
7553	10771
1307	14721
8212	9
5923	2173
2114	10817
4353	179
389	8876
9989	555
10377	2819
181	132
65	12835
1633	2
2322	97
10337	513
5186	257
13331	21
129	50
3	4289
1537	46
342	6169
771	257
4257	2561
9569	57
4137	3593
11	1146
8369	6209
12801	8321
2189	2177
36	10297
3529	97
3	66
8330	2739
9229	4161
2049	10017
292	12418
8961	8213
3	1542
2049	9317
169	12293
21	2055
4378	1589
1093	4354
8260	8481
4129	5379
1554	193
8778	2317
6145	10753
514	533
4617	1665
217	12801
9281	14376
2088	8714
73	12295
1169	19
261	4609
8199	710
2334	1539
1	4361
5413	59
10	35
2050	4097
3123	97
983	51
8258	2643
5907	8197
17	6425
5121	1026
8274	1641
133	7170
2083	2565
4449	5125
1379	17
1	2145
167	1026
329	1609
3113	3267
554	3073
8710	9337
23	2310
25	15105
12614	753
273	34
1285	274
2599	7
8214	13377
9041	3333
4353	5378
1	129
4147	14340
10262	15781
14725	577
8705	515
197	33
545	514
8705	4161
4237	417
11277	1345
1316	1569
7301	1538
5063	1281
8709	8247
4131	8259
5254	1281
1041	778
121	3586
6217	9569
330	645
17	517
3149	10
12353	5163
7939	1190
537	4883
9169	4147
548	1793
8529	129
8195	169
1	2053
438	67
5	5273
1	4661
4505	273
1026	1081
8332	4629
641	7212
4354	2346
531	5377
4097	4097
137	4161
54	4195
7	513
81	617
8837	10289
258	10758
2059	2061
8243	7170
6337	650
897	19
2276	1059
12396	1298
2497	1219
1042	4626
11203	10559
6657	13601
3	9505
8290	533
5457	8204
4098	60
6217	5
10307	8354
9473	14373
97	4643
2181	3329
14083	12433
7204	4097
2129	283
22	1177
193	3617
4258	4265
4662	4481
4179	259
642	25
402	837
1281	2569
1025	4161
10374	1285
8706	9346
1027	2113
562	6689
2118	1027
2762	42
7233	2
261	5551
129	2170
1158	2129
2585	610
3243	2573
1	234
513	10
2233	693
4129	1193
385	12293
5890	21
8402	4356
4355	12839
8261	3972
5154	4643
5121	11265
10255	13905
1065	321
37	133
33	4133
4911	6914
13	37
154	4097
323	9602
4184	2323
1380	2595
2050	263
9	10017
8193	12295
539	4353
1153	5131
153	7730
33	4241
1	2187
9316	14954
8194	12417
5265	13
17	8972
4110	1283
8641	338
10	545
14858	8591
2900	2689
835	8247
518	1081
2049	2113
7028	161
385	2181
517	2057
2561	2457
13676	3
14345	5250
643	4097
8195	101
8641	2377
1026	8193
11299	2081
7	3425
14596	349
8193	21
6273	1634
6705	2331
1069	4515
2243	5379
10373	2146
33	940
584	9730
2	7297
514	5457
2785	2445
3236	8194
147	97
9059	1126
5126	65
9313	659
769	5129
2	7267
9297	547
6151	11074
12619	4373
521	2306
1029	2051
3	4193
130	8293
274	1281
2050	18
7273	1042
3	4881
12291	2065
3137	10049
8263	65
5162	8963
15361	337
4243	66
1	4374
12289	11265
8647	8497
4737	802
12801	2203
6162	1029
1089	1041
153	282
277	8723
4545	8258
6150	12865
307	3243
1061	259
82	2446
14402	9
1	263
9217	9643
13333	4611
12421	2
3653	1045
298	11410
521	1191
5273	33
772	12546
516	2881
33	4243
9685	4097
3341	2074
12954	6401
2585	7497
8449	2625
12809	3330
10354	193
321	17
8195	4140
8709	9739
10265	4097
1081	6157
8373	6345
4101	523
1033	117
1061	6729
4165	9347
91	71
257	289
8961	1
5057	8201
1045	6147
4172	641
8229	5253
4101	65
12554	6231
12721	8257
3201	1
12435	847
74	1157
14429	2657
643	1415
10255	8201
2259	4098
531	2305
2	2
1	13829
81	8211
133	283
2581	9234
1	6661
65	793
2	513
65	723
1026	2593
43	4225
12937	4101
6401	519
3849	8455
2929	6689
8203	659
2065	2574
8353	84
293	5635
5	1251
9217	8231
8867	1114
1385	8737
2049	2209
39	513
4167	1304
1154	4489
4369	2241
4370	7302
5547	337
9028	1025
4225	67
527	1093
3329	121
19	6530
197	3339
73	2248
4865	4353
2561	1110
148	8477
9348	8833
1049	14375
4677	5380
8706	3073
841	27
517	10
2050	10757
539	10258
8193	10509
2081	7
330	4993
145	9989
4409	279
4362	1043
293	1554
8353	9362
38	321
133	4162
12326	5121
257	15937
8497	10705
6913	8559
8715	1185
5	4098
23	1155
291	229
12291	2195
8981	22
137	6171
513	69
5411	129
144	1441
8721	837
771	9229
4611	7001
5153	289
10497	1033
8234	646
2219	5121
3	915
609	77
9236	2069
12745	2609
557	4355
505	13577
365	7
10389	1093
1394	271
1057	4098
161	2465
8289	2059
1089	131
133	12805
2305	257
387	33
98	8401
14346	705
1797	257
10241	11585
12419	1
1281	12916
5506	61
667	5409
13317	12562
8469	525
2177	4898
6433	9777
4113	4130
262	3273
9261	2305
2070	2185
6213	1091
11009	5777
10273	13137
8082	2203
10249	1025
14358	129
11114	8227
8711	1622
562	561
4195	129
12547	1066
769	4131
10819	4169
2055	4649
8257	393
5	3595
3	257
683	14390
8213	7196
804	1028
9218	738
4169	4419
3157	73
6410	1057
4113	741
285	69
413	6273
1077	8961
257	4125
4129	1
1035	517
1	4241
4113	8194
1669	195
10305	8213
146	257
8345	8777
9217	29
11	65
5378	1041
2121	8290
2058	1569
5196	6
5377	276
8225	26
1	8194
3202	11265
7682	4233
10856	545
537	3209
330	4161
8473	6411
4108	1
5416	1065
105	9
4101	5249
9257	3653
8777	258
526	1025
8465	4391
521	4612
2193	6177
8193	65
9069	553
2305	14465
8273	5153
2146	8231
25	2263
8201	70
3	4098
8321	4169
130	2116
4379	8545
1	1173
12323	2097
1027	8481
10551	12
2305	14422
4117	8201
2075	15112
13589	2223
18	1809
793	4225
269	1299
642	133
514	531
