193	42
266	9345
8193	10317
12609	4107
3842	1369
843	4101
2146	9225
5	12690
167	777
1153	899
259	8355
4233	550
4098	3079
2074	931
514	129
513	297
8195	1027
12289	4673
3350	4673
4117	1601
6257	9266
9570	8257
578	8195
2662	269
1041	4658
2065	6685
291	1116
4097	2370
2437	545
57	6
566	8545
4385	8348
8291	37
8515	645
6145	267
1025	8770
1030	5
12964	133
289	4610
1553	163
6519	515
1604	1
18	5225
2065	2882
1035	100
1113	34
1065	86
213	1361
6707	1091
4115	4646
1157	10497
8265	8737
9217	403
8217	9282
6418	8961
5	215
9	8449
8709	2305
513	73
262	8213
8194	6148
13587	1283
14338	8729
4172	8290
1	2113
12587	457
1282	193
593	10242
4117	17
6409	3
1921	35
9563	2578
2177	4870
130	2133
1539	83
257	265
1	2129
8545	833
9905	4117
129	2113
9	593
545	1026
257	12929
4609	6179
161	2099
2133	12353
547	1
2081	265
1986	129
577	5121
1061	3
194	1285
5733	8260
2053	5425
4	2
85	4868
6414	9289
258	50
2121	5929
2049	11
2593	377
1145	14485
1609	4385
1089	1065
9733	158
9	163
1089	1186
1029	1577
4161	389
4186	3585
13	2069
9475	2121
5259	6165
644	2183
33	17
6145	11
1	1
12806	1090
6417	10017
12297	10241
677	1618
4230	137
3089	8262
525	2553
641	179
8770	8230
1813	6149
265	2059
7233	2
3107	5
771	5180
2117	2
4354	931
2086	12309
2823	8258
10	1245
2125	530
1052	6273
1307	585
642	8481
1155	269
133	14353
12325	842
6305	2321
2690	1159
1037	1062
2585	1049
5189	3077
1157	1282
523	8369
129	8261
8193	8244
9363	8483
8777	3333
33	133
67	4204
12673	62
9827	1227
1409	28
8225	2153
1027	10309
449	4109
745	1049
1	5671
6435	8645
8193	9302
3114	1
1137	8393
12485	1
1	4609
27	12801
7187	1026
8720	899
4115	8865
5	73
193	25
5	1316
1409	709
1601	67
49	1241
5257	8322
1153	4101
2081	275
962	265
8257	6162
8209	582
4357	65
1322	580
12329	5889
4609	1026
15	17
2529	9093
6189	34
521	516
105	649
4138	4354
138	2306
1156	1494
5636	4737
67	33
8213	8194
4129	1321
266	10261
8531	4209
4119	1807
10278	291
141	545
1	2052
657	257
1543	1369
162	10277
16	289
10317	5669
4183	2186
835	2082
8845	7265
1071	4449
9223	513
8789	8197
8539	10242
321	721
10	8274
3139	37
9058	1557
4117	3
517	157
8273	13138
1	522
9218	2058
258	10373
12546	2185
6219	513
8221	2
833	5
5121	8481
4225	8193
8966	12547
4299	2305
